id_cliente,servicos_recomendados
267,"['Manicure e Pedicure', 'Design de Sobrancelha', 'Pedicure', 'Corte Masculino', 'Corte FEMININO', 'Manicure', 'Nutrição P.H', 'Escova P', 'Escova M', '#NOME?', 'Lavar e Secar P', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Pure Repair P.H', 'Hidratação Takae P', 'Esmaltação - Mãos', 'Nutrição KEUNE YOU P', 'MATIZAÇÃO M', 'Unha de Gel - Manutenção', 'Unha Artística/Decorada', 'Manicure e Pedicure - Francesinha', 'Manutenção Banho em Gel', 'Manutenção Soft Gel', 'Manutenção volume brasileiro', 'Mechas', 'Nutrição KEUNE YOU G', 'Nutrição KEUNE YOU M', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Top Coat em gel', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Terapia Capilar com ozonio', 'Sem referencia', 'Penteado', 'Pezinho Masculino', 'Lavar e Secar M', 'Pigmentação de Barba', 'SPA de pés', 'Pintura Sobrancelhas - Henna', 'Remoção', 'Postiça', 'Postiça Realista', 'Terapia Capilar pacote', 'Hidratação Wella', 'Lavar e Secar G', 'Barba', 'Corte - Franja', 'Coloração Keune Ruivo', 'Coloração Keune', 'Cilios 3, 4, 5 D', 'Cabelo e Barba', 'Base', 'Banho em Gel', 'Lavar', 'BABYLISS M', 'BABYLISS  P', 'BABYLISS  G', 'Aplicação de cílios', 'Aplicação de Coloração total do cliente', 'Aplicação de Coloração do cliente raiz', 'Corte Infantil', 'Corte Parceria', 'Escova G', 'Escova GG', 'Escova e Prancha', 'Escova+ PRANCHA  P', 'Esmaltação  - ESPECIAL', 'Esmaltação - Pés', 'Hidratação Previa', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Hidratação Takae G', 'Hidratação Takae GG', 'Hidratação Takae M', 'Alongamento Soft Gel', 'LIXAR PÉS', 'hidratação Muzza']"
301,"['Escova G', 'Manicure e Pedicure', 'Manicure', 'Escova M', 'Design de Sobrancelha', 'Coloração Keune', '#NOME?', 'Aplicação de Coloração do cliente raiz', 'Pedicure', 'Corte FEMININO', 'Esmaltação - Mãos', 'Nutrição P.H', 'Pure Repair P.H', 'Sem referencia', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Escova P', 'Lavar e Secar G', 'Nutrição KEUNE YOU P', 'Hidratação Takae G', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Hidratação Wella', 'Corte - Franja', 'Escova GG', 'Aplicação de cílios', 'Nutrição KEUNE YOU G', 'Nutrição KEUNE YOU M', 'BABYLISS M', 'BABYLISS  P', 'BABYLISS  G', 'Penteado', 'Pezinho Masculino', 'Pigmentação de Barba', 'Pintura Sobrancelhas - Henna', 'Postiça', 'Postiça Realista', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Manutenção volume brasileiro', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Remoção', 'SPA de pés', 'Aplicação de Coloração total do cliente', 'Terapia Capilar com ozonio', 'Terapia Capilar pacote', 'Top Coat em gel', 'Unha Artística/Decorada', 'Unha de Gel - Manutenção', 'Mechas', 'Manutenção Soft Gel', 'Corte Parceria', 'Manutenção Banho em Gel', 'Corte Masculino', 'Escova e Prancha', 'Escova+ PRANCHA  P', 'Esmaltação  - ESPECIAL', 'Corte Infantil', 'Esmaltação - Pés', 'Hidratação Previa', 'Coloração Keune Ruivo', 'Cilios 3, 4, 5 D', 'Cabelo e Barba', 'Hidratação Takae GG', 'Hidratação Takae M', 'Hidratação Takae P', 'Alongamento Soft Gel', 'LIXAR PÉS', 'Lavar', 'Base', 'Lavar e Secar M', 'Lavar e Secar P', 'MATIZAÇÃO M', 'Barba', 'Banho em Gel', 'Manicure e Pedicure - Francesinha', 'hidratação Muzza']"
185,"['Manicure e Pedicure', 'Coloração Keune', 'Design de Sobrancelha', 'Escova G', 'Manicure', '#NOME?', 'Corte FEMININO', 'Esmaltação  - ESPECIAL', 'Top Coat em gel', 'Cabelo e Barba', 'Terapia Capilar com ozonio', 'Nutrição KEUNE YOU P', 'Nutrição KEUNE YOU M', 'Nutrição KEUNE YOU G', 'Mechas', 'Manutenção volume brasileiro', 'Manutenção Soft Gel', 'Pedicure', 'Manutenção Banho em Gel', 'Manicure e Pedicure - Francesinha', 'Unha Artística/Decorada', 'Unha de Gel - Manutenção', 'MATIZAÇÃO M', 'Lavar e Secar P', 'Nutrição P.H', 'Pezinho Masculino', 'Penteado', 'Sem referencia', 'Pigmentação de Barba', 'Lavar e Secar G', 'Pintura Sobrancelhas - Henna', 'Postiça', 'Postiça Realista', 'Pure Repair P.H', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Terapia Capilar pacote', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Remoção', 'SPA de pés', 'Lavar e Secar M', 'Hidratação Wella', 'Lavar', 'Barba', 'Corte Masculino', 'Corte Infantil', 'Corte - Franja', 'Coloração Keune Ruivo', 'Cilios 3, 4, 5 D', 'Base', 'Banho em Gel', 'LIXAR PÉS', 'BABYLISS M', 'BABYLISS  P', 'BABYLISS  G', 'Aplicação de cílios', 'Aplicação de Coloração total do cliente', 'Aplicação de Coloração do cliente raiz', 'Corte Parceria', 'Escova GG', 'Escova M', 'Escova P', 'Escova e Prancha', 'Escova+ PRANCHA  P', 'Esmaltação - Mãos', 'Esmaltação - Pés', 'Hidratação Previa', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Hidratação Takae G', 'Hidratação Takae GG', 'Hidratação Takae M', 'Hidratação Takae P', 'Alongamento Soft Gel', 'hidratação Muzza']"
293,"['Coloração Keune', 'Manicure', 'Corte FEMININO', 'Manicure e Pedicure', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Escova G', 'Design de Sobrancelha', 'Corte Masculino', 'Coloração Keune Ruivo', 'Pedicure', 'Nutrição P.H', 'Pure Repair P.H', 'Hidratação Previa', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Pintura Sobrancelhas - Henna', 'Escova M', 'Lavar e Secar G', 'Remoção', 'Alongamento Soft Gel', 'Corte - Franja', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Manutenção volume brasileiro', 'Nutrição KEUNE YOU G', 'Manutenção Soft Gel', 'Manutenção Banho em Gel', 'Mechas', 'Nutrição KEUNE YOU P', 'Manicure e Pedicure - Francesinha', 'Nutrição KEUNE YOU M', '#NOME?', 'Penteado', 'Pezinho Masculino', 'Pigmentação de Barba', 'Postiça Realista', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'SPA de pés', 'Sem referencia', 'Terapia Capilar com ozonio', 'Terapia Capilar pacote', 'Top Coat em gel', 'Unha Artística/Decorada', 'Unha de Gel - Manutenção', 'Postiça', 'Hidratação Wella', 'MATIZAÇÃO M', 'Lavar e Secar P', 'Aplicação de Coloração do cliente raiz', 'Aplicação de Coloração total do cliente', 'Aplicação de cílios', 'BABYLISS  G', 'BABYLISS  P', 'BABYLISS M', 'Banho em Gel', 'Barba', 'Base', 'Cabelo e Barba', 'Cilios 3, 4, 5 D', 'Corte Infantil', 'Corte Parceria', 'Escova GG', 'Escova P', 'Escova e Prancha', 'Escova+ PRANCHA  P', 'Esmaltação  - ESPECIAL', 'Esmaltação - Mãos', 'Esmaltação - Pés', 'Hidratação Takae G', 'Hidratação Takae GG', 'Hidratação Takae M', 'Hidratação Takae P', 'LIXAR PÉS', 'Lavar', 'Lavar e Secar M', 'hidratação Muzza']"
137,"['Escova G', 'Manicure e Pedicure', '#NOME?', 'Manicure', 'Cabelo e Barba', 'Barba', 'Coloração Keune', 'Pedicure', 'Esmaltação - Mãos', 'Nutrição P.H', 'Manicure e Pedicure - Francesinha', 'Banho em Gel', 'Manutenção Banho em Gel', 'Esmaltação - Pés', 'Lavar e Secar P', 'Corte FEMININO', 'Nutrição KEUNE YOU G', 'Design de Sobrancelha', 'Nutrição KEUNE YOU P', 'Unha Artística/Decorada', 'Nutrição KEUNE YOU M', 'Mechas', 'Penteado', 'Manutenção Soft Gel', 'Unha de Gel - Manutenção', 'Manutenção volume brasileiro', 'Postiça', 'Pezinho Masculino', 'Pigmentação de Barba', 'Pintura Sobrancelhas - Henna', 'Top Coat em gel', 'Postiça Realista', 'Pure Repair P.H', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Remoção', 'SPA de pés', 'Sem referencia', 'Terapia Capilar com ozonio', 'Terapia Capilar pacote', 'MATIZAÇÃO M', 'Hidratação Wella', 'Lavar e Secar M', 'Escova M', 'Aplicação de Coloração do cliente raiz', 'Aplicação de Coloração total do cliente', 'Aplicação de cílios', 'BABYLISS  G', 'BABYLISS  P', 'BABYLISS M', 'Base', 'Cilios 3, 4, 5 D', 'Coloração Keune Ruivo', 'Corte - Franja', 'Corte Infantil', 'Corte Masculino', 'Corte Parceria', 'Escova GG', 'Escova P', 'Lavar e Secar G', 'Escova e Prancha', 'Escova+ PRANCHA  P', 'Esmaltação  - ESPECIAL', 'Hidratação Previa', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Hidratação Takae G', 'Hidratação Takae GG', 'Hidratação Takae M', 'Hidratação Takae P', 'Alongamento Soft Gel', 'LIXAR PÉS', 'Lavar', 'hidratação Muzza']"
382,"['Manicure', 'Manicure e Pedicure', 'Pedicure', 'Manicure e Pedicure - Francesinha', 'Corte Masculino', 'Top Coat em gel', 'Esmaltação  - ESPECIAL', 'Escova G', 'Lavar e Secar G', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Escova M', 'Corte FEMININO', 'Nutrição P.H', 'Nutrição KEUNE YOU P', '#NOME?', 'Nutrição KEUNE YOU M', 'Nutrição KEUNE YOU G', 'Mechas', 'Manutenção Soft Gel', 'Manutenção Banho em Gel', 'MATIZAÇÃO M', 'Lavar e Secar P', 'Manutenção volume brasileiro', 'Pezinho Masculino', 'Penteado', 'Pigmentação de Barba', 'Pintura Sobrancelhas - Henna', 'Postiça', 'Postiça Realista', 'Pure Repair P.H', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Remoção', 'SPA de pés', 'Sem referencia', 'Terapia Capilar com ozonio', 'Terapia Capilar pacote', 'Unha Artística/Decorada', 'Unha de Gel - Manutenção', 'Lavar e Secar M', 'Hidratação Wella', 'Lavar', 'Barba', 'Corte - Franja', 'Coloração Keune Ruivo', 'Coloração Keune', 'Cilios 3, 4, 5 D', 'Cabelo e Barba', 'Base', 'Banho em Gel', 'Corte Parceria', 'BABYLISS M', 'BABYLISS  P', 'BABYLISS  G', 'Aplicação de cílios', 'Aplicação de Coloração total do cliente', 'Aplicação de Coloração do cliente raiz', 'Corte Infantil', 'Design de Sobrancelha', 'LIXAR PÉS', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Alongamento Soft Gel', 'Hidratação Takae P', 'Hidratação Takae M', 'Hidratação Takae GG', 'Hidratação Takae G', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Escova GG', 'Hidratação Previa', 'Esmaltação - Pés', 'Esmaltação - Mãos', 'Escova+ PRANCHA  P', 'Escova e Prancha', 'Escova P', 'hidratação Muzza']"
220,"['Manicure e Pedicure', 'Cabelo e Barba', 'Corte FEMININO', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Coloração Keune', 'Manicure', 'Mechas', 'hidratação Muzza', 'Lavar e Secar P', 'Pedicure', 'Escova M', 'Design de Sobrancelha', 'Lavar e Secar G', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Aplicação de Coloração do cliente raiz', 'Nutrição KEUNE YOU P', 'MATIZAÇÃO M', 'Unha de Gel - Manutenção', 'Unha Artística/Decorada', 'Manicure e Pedicure - Francesinha', 'Manutenção Banho em Gel', 'Manutenção Soft Gel', 'Manutenção volume brasileiro', 'Top Coat em gel', 'Terapia Capilar pacote', 'Nutrição KEUNE YOU G', 'Nutrição KEUNE YOU M', 'Nutrição P.H', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Terapia Capilar com ozonio', 'Penteado', 'Pezinho Masculino', 'Sem referencia', 'Pigmentação de Barba', 'Lavar e Secar M', 'SPA de pés', 'Postiça', 'Postiça Realista', 'Pure Repair P.H', 'Remoção', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Pintura Sobrancelhas - Henna', '#NOME?', 'Lavar', 'Escova G', 'Aplicação de Coloração total do cliente', 'Aplicação de cílios', 'BABYLISS  G', 'BABYLISS  P', 'BABYLISS M', 'Banho em Gel', 'Barba', 'Base', 'Cilios 3, 4, 5 D', 'Coloração Keune Ruivo', 'Corte - Franja', 'Corte Infantil', 'Corte Masculino', 'Corte Parceria', 'Escova GG', 'LIXAR PÉS', 'Escova P', 'Escova e Prancha', 'Escova+ PRANCHA  P', 'Esmaltação  - ESPECIAL', 'Esmaltação - Mãos', 'Esmaltação - Pés', 'Hidratação Previa', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Hidratação Takae G', 'Hidratação Takae GG', 'Hidratação Takae M', 'Hidratação Takae P', 'Alongamento Soft Gel', 'Hidratação Wella']"
25,"['Escova P', 'Manicure', 'Coloração Keune', '#NOME?', 'Pedicure', 'Manicure e Pedicure', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Escova M', 'Nutrição P.H', 'Corte FEMININO', 'Cabelo e Barba', 'Lavar e Secar P', 'Mechas', 'Postiça', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Hidratação Takae P', 'Design de Sobrancelha', 'Hidratação Previa', 'SPA de pés', 'Escova G', 'Hidratação Wella', 'Corte Infantil', 'Barba', 'Aplicação de Coloração do cliente raiz', 'Corte Parceria', 'Postiça Realista', 'Nutrição KEUNE YOU G', 'Nutrição KEUNE YOU M', 'Nutrição KEUNE YOU P', 'BABYLISS  P', 'BABYLISS  G', 'Penteado', 'Pezinho Masculino', 'Pigmentação de Barba', 'Pintura Sobrancelhas - Henna', 'Aplicação de cílios', 'Pure Repair P.H', 'Manutenção volume brasileiro', 'Aplicação de Coloração total do cliente', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Remoção', 'Sem referencia', 'Terapia Capilar com ozonio', 'Terapia Capilar pacote', 'Top Coat em gel', 'Unha Artística/Decorada', 'Unha de Gel - Manutenção', 'BABYLISS M', 'Manutenção Banho em Gel', 'Manutenção Soft Gel', 'Escova GG', 'Corte Masculino', 'Escova e Prancha', 'Escova+ PRANCHA  P', 'Esmaltação  - ESPECIAL', 'Esmaltação - Mãos', 'Esmaltação - Pés', 'Corte - Franja', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Coloração Keune Ruivo', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Hidratação Takae G', 'Hidratação Takae GG', 'Hidratação Takae M', 'Cilios 3, 4, 5 D', 'Alongamento Soft Gel', 'LIXAR PÉS', 'Lavar', 'Lavar e Secar G', 'Lavar e Secar M', 'Base', 'MATIZAÇÃO M', 'Banho em Gel', 'Manicure e Pedicure - Francesinha', 'hidratação Muzza']"
339,"['Corte Masculino', 'Manicure', 'Escova G', '#NOME?', 'Aplicação de Coloração do cliente raiz', 'Manicure e Pedicure', 'Corte FEMININO', 'Pedicure', 'Nutrição KEUNE YOU P', 'Design de Sobrancelha', 'Hidratação Takae G', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Mechas', 'Nutrição P.H', 'Nutrição KEUNE YOU M', 'Nutrição KEUNE YOU G', 'Unha Artística/Decorada', 'Penteado', 'Manutenção Soft Gel', 'Manutenção Banho em Gel', 'Manicure e Pedicure - Francesinha', 'MATIZAÇÃO M', 'Manutenção volume brasileiro', 'Pezinho Masculino', 'Top Coat em gel', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Terapia Capilar pacote', 'Terapia Capilar com ozonio', 'Sem referencia', 'SPA de pés', 'Remoção', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Pigmentação de Barba', 'Pure Repair P.H', 'Postiça Realista', 'Postiça', 'Unha de Gel - Manutenção', 'Pintura Sobrancelhas - Henna', 'Lavar e Secar M', 'Lavar e Secar P', 'Hidratação Wella', 'Lavar e Secar G', 'Corte Parceria', 'Aplicação de Coloração total do cliente', 'Aplicação de cílios', 'BABYLISS  G', 'BABYLISS  P', 'BABYLISS M', 'Banho em Gel', 'Barba', 'Base', 'Cabelo e Barba', 'Cilios 3, 4, 5 D', 'Coloração Keune', 'Coloração Keune Ruivo', 'Corte - Franja', 'Corte Infantil', 'Escova GG', 'Lavar', 'Escova M', 'Escova P', 'Escova e Prancha', 'Escova+ PRANCHA  P', 'Esmaltação  - ESPECIAL', 'Esmaltação - Mãos', 'Esmaltação - Pés', 'Hidratação Previa', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Hidratação Takae GG', 'Hidratação Takae M', 'Hidratação Takae P', 'Alongamento Soft Gel', 'LIXAR PÉS', 'hidratação Muzza']"
97,"['Manicure e Pedicure', 'Corte Infantil', 'Manicure', 'Escova M', '#NOME?', 'Corte FEMININO', 'Escova G', 'Lavar e Secar G', 'SPA de pés', 'Remoção', 'Lavar e Secar M', 'Lavar e Secar P', 'MATIZAÇÃO M', 'Unha de Gel - Manutenção', 'Unha Artística/Decorada', 'Manicure e Pedicure - Francesinha', 'Manutenção Banho em Gel', 'Manutenção Soft Gel', 'Manutenção volume brasileiro', 'Mechas', 'Nutrição KEUNE YOU G', 'Nutrição KEUNE YOU M', 'Nutrição KEUNE YOU P', 'Nutrição P.H', 'Pedicure', 'Top Coat em gel', 'Penteado', 'Terapia Capilar pacote', 'Lavar', 'Pigmentação de Barba', 'Pintura Sobrancelhas - Henna', 'Terapia Capilar com ozonio', 'Sem referencia', 'Postiça', 'Postiça Realista', 'Pure Repair P.H', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Pezinho Masculino', 'Hidratação Wella', 'LIXAR PÉS', 'Barba', 'Corte - Franja', 'Coloração Keune Ruivo', 'Coloração Keune', 'Cilios 3, 4, 5 D', 'Cabelo e Barba', 'Base', 'Banho em Gel', 'Corte Parceria', 'BABYLISS M', 'BABYLISS  P', 'BABYLISS  G', 'Aplicação de cílios', 'Aplicação de Coloração total do cliente', 'Aplicação de Coloração do cliente raiz', 'Corte Masculino', 'Design de Sobrancelha', 'Alongamento Soft Gel', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Hidratação Takae P', 'Hidratação Takae M', 'Hidratação Takae GG', 'Hidratação Takae G', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Hidratação Previa', 'Escova GG', 'Esmaltação - Pés', 'Esmaltação - Mãos', 'Esmaltação  - ESPECIAL', 'Escova+ PRANCHA  P', 'Escova e Prancha', 'Escova P', 'hidratação Muzza']"
268,"['Manicure e Pedicure', 'Manicure', 'Escova M', 'Coloração Keune', 'Pedicure', 'Mechas', 'Manicure e Pedicure - Francesinha', 'Penteado', 'Corte FEMININO', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Nutrição P.H', 'SPA de pés', 'Design de Sobrancelha', 'Top Coat em gel', 'Esmaltação - Pés', 'Manutenção Banho em Gel', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Hidratação Takae P', 'Hidratação Previa', '#NOME?', 'Banho em Gel', 'Aplicação de Coloração do cliente raiz', 'Unha Artística/Decorada', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Remoção', 'Terapia Capilar com ozonio', 'MATIZAÇÃO M', 'Unha de Gel - Manutenção', 'Manutenção Soft Gel', 'Terapia Capilar pacote', 'Manutenção volume brasileiro', 'Nutrição KEUNE YOU G', 'Sem referencia', 'Pigmentação de Barba', 'Nutrição KEUNE YOU M', 'Nutrição KEUNE YOU P', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Pure Repair P.H', 'Postiça Realista', 'Pezinho Masculino', 'Postiça', 'Pintura Sobrancelhas - Henna', 'Hidratação Wella', 'Lavar e Secar P', 'Lavar e Secar M', 'Aplicação de Coloração total do cliente', 'Aplicação de cílios', 'BABYLISS  G', 'BABYLISS  P', 'BABYLISS M', 'Barba', 'Base', 'Cabelo e Barba', 'Cilios 3, 4, 5 D', 'Coloração Keune Ruivo', 'Corte - Franja', 'Corte Infantil', 'Corte Masculino', 'Corte Parceria', 'Escova G', 'Escova GG', 'Escova P', 'Escova e Prancha', 'Escova+ PRANCHA  P', 'Esmaltação  - ESPECIAL', 'Esmaltação - Mãos', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Hidratação Takae G', 'Hidratação Takae GG', 'Hidratação Takae M', 'Alongamento Soft Gel', 'LIXAR PÉS', 'Lavar', 'Lavar e Secar G', 'hidratação Muzza']"
24,"['Cabelo e Barba', 'Corte Masculino', 'Aplicação de Coloração do cliente raiz', 'Manicure', 'Manicure e Pedicure', 'Corte FEMININO', 'Pedicure', 'Esmaltação - Mãos', 'Pintura Sobrancelhas - Henna', 'Manutenção Soft Gel', 'Manutenção volume brasileiro', 'Pezinho Masculino', 'Mechas', 'Nutrição KEUNE YOU G', 'Manutenção Banho em Gel', 'Nutrição KEUNE YOU M', 'Manicure e Pedicure - Francesinha', 'Nutrição KEUNE YOU P', 'MATIZAÇÃO M', 'Nutrição P.H', 'Lavar e Secar P', 'Penteado', '#NOME?', 'Pigmentação de Barba', 'SPA de pés', 'Unha de Gel - Manutenção', 'Unha Artística/Decorada', 'Top Coat em gel', 'Terapia Capilar pacote', 'Terapia Capilar com ozonio', 'Sem referencia', 'Remoção', 'Lavar e Secar G', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Pure Repair P.H', 'Postiça Realista', 'Postiça', 'Lavar e Secar M', 'Hidratação Wella', 'Lavar', 'Base', 'Corte Parceria', 'Corte Infantil', 'Corte - Franja', 'Coloração Keune Ruivo', 'Coloração Keune', 'Cilios 3, 4, 5 D', 'Barba', 'Escova G', 'Banho em Gel', 'BABYLISS M', 'BABYLISS  P', 'BABYLISS  G', 'Aplicação de cílios', 'Aplicação de Coloração total do cliente', 'Design de Sobrancelha', 'Escova GG', 'LIXAR PÉS', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Alongamento Soft Gel', 'Hidratação Takae P', 'Hidratação Takae M', 'Hidratação Takae GG', 'Hidratação Takae G', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Escova M', 'Hidratação Previa', 'Esmaltação - Pés', 'Esmaltação  - ESPECIAL', 'Escova+ PRANCHA  P', 'Escova e Prancha', 'Escova P', 'hidratação Muzza']"
157,"['Manicure e Pedicure', 'Corte FEMININO', 'Coloração Keune', 'Corte Masculino', '#NOME?', 'Nutrição KEUNE YOU G', 'Nutrição P.H', 'Pure Repair P.H', 'Pedicure', 'Manutenção Soft Gel', 'Penteado', 'Mechas', 'Manutenção Banho em Gel', 'Manicure e Pedicure - Francesinha', 'Manicure', 'Nutrição KEUNE YOU M', 'MATIZAÇÃO M', 'Nutrição KEUNE YOU P', 'Lavar e Secar P', 'Lavar e Secar M', 'Manutenção volume brasileiro', 'Pintura Sobrancelhas - Henna', 'Pezinho Masculino', 'SPA de pés', 'Unha de Gel - Manutenção', 'Unha Artística/Decorada', 'Top Coat em gel', 'Terapia Capilar pacote', 'Terapia Capilar com ozonio', 'Sem referencia', 'Remoção', 'Pigmentação de Barba', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Postiça Realista', 'Postiça', 'Lavar', 'Lavar e Secar G', 'Hidratação Wella', 'LIXAR PÉS', 'Alongamento Soft Gel', 'Corte Parceria', 'Corte Infantil', 'Corte - Franja', 'Coloração Keune Ruivo', 'Cilios 3, 4, 5 D', 'Cabelo e Barba', 'Base', 'Barba', 'Banho em Gel', 'BABYLISS M', 'BABYLISS  P', 'BABYLISS  G', 'Aplicação de cílios', 'Aplicação de Coloração total do cliente', 'Aplicação de Coloração do cliente raiz', 'Design de Sobrancelha', 'Escova G', 'Escova GG', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Hidratação Takae P', 'Hidratação Takae M', 'Hidratação Takae GG', 'Hidratação Takae G', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Hidratação Previa', 'Escova M', 'Esmaltação - Pés', 'Esmaltação - Mãos', 'Esmaltação  - ESPECIAL', 'Escova+ PRANCHA  P', 'Escova e Prancha', 'Escova P', 'hidratação Muzza']"
